system:index,LST_C,Latitude,Longitude,NDVI,.geo
0000000000000000055a_0,32.55500000000001,13.041786210611418,79.87635351757541,0.29449248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.87370348748726,13.039046348994855]}"
00000000000000000c0b_0,33.53666666666669,13.041786210611418,80.11737150830467,0.054582905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.11624861419953,13.039046348994855]}"
00000000000000000da6_0,31.350000000000023,13.041786210611418,80.09617126759946,0.16191086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.09828230851714,13.039046348994855]}"
000000000000000008cc_0,32.85400000000004,13.041876042139831,79.95019503393003,0.31285858,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.95455186305801,13.039046348994855]}"
0000000000000000087d_0,34.57000000000005,13.042055705196654,80.17423486578944,0.11637081,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1701475312467,13.039046348994855]}"
00000000000000000be7_0,31.894000000000062,13.042145536725066,79.94579328903784,0.30627063,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.94556871021682,13.039046348994855]}"
00000000000000000aed_0,31.350000000000023,13.04232519978189,80.09518312078693,0.090772465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.09828230851714,13.039046348994855]}"
00000000000000000b5e_0,32.190000000000055,13.04232519978189,79.86898733224562,0.0862442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86472033464607,13.039046348994855]}"
00000000000000000f16_0,30.590000000000032,13.04232519978189,79.90743522640594,0.43810415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90963609885203,13.039046348994855]}"
000000000000000000b7_0,34.57000000000005,13.042415031310302,80.16632969128919,0.10454145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1701475312467,13.039046348994855]}"
000000000000000005aa_0,32.190000000000055,13.042415031310302,79.86108215774537,0.24212477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86472033464607,13.039046348994855]}"
00000000000000000612_0,30.774000000000058,13.042415031310302,79.9822648895731,0.50795025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9815013215816,13.039046348994855]}"
00000000000000000cf2_0,34.275000000000034,13.042504862838715,80.23774575637668,0.1056227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24201275397625,13.039046348994855]}"
000000000000000000e8_0,33.35000000000002,13.042594694367127,80.1115324589579,0.08517064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135834,13.039046348994855]}"
0000000000000000128c_0,31.706666666666706,13.04277435742395,80.01792800635265,0.34582034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01743393294637,13.039046348994855]}"
0000000000000000123f_0,30.810000000000002,13.042954020480774,79.90357247068422,0.39282393,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90065294601084,13.039046348994855]}"
0000000000000000017c_0,29.04000000000002,13.043043852009186,79.92162860789503,0.22738537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.91861925169323,13.039046348994855]}"
00000000000000000f74_0,32.923333333333346,13.043133683537597,79.97355123131713,0.39600614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.97251816874041,13.039046348994855]}"
00000000000000000300_0,34.160000000000025,13.04322351506601,80.20603522684726,0.22438045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20608014261148,13.039046348994855]}"
00000000000000000c14_0,32.50000000000006,13.04322351506601,79.88560616500183,0.253068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88268664032846,13.039046348994855]}"
0000000000000000079b_0,32.923333333333346,13.043313346594422,79.97561735647061,0.2575531,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.97251816874041,13.039046348994855]}"
000000000000000007fa_0,31.706666666666706,13.043403178122833,80.01550255508552,0.5122772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01743393294637,13.039046348994855]}"
0000000000000000120d_0,31.454000000000065,13.043403178122833,79.99636843953377,0.37843552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.999467627264,13.039046348994855]}"
00000000000000000685_0,29.876666666666722,13.043493009651247,79.81113582794833,0.49898168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81082141759889,13.039046348994855]}"
000000000000000012ae_0,29.04000000000002,13.043493009651247,79.91776585217332,0.32745445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.91861925169323,13.039046348994855]}"
000000000000000009c7_0,33.423333333333346,13.043852335764894,80.1070408825373,0.26793772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135834,13.04802950183605]}"
00000000000000000b5a_0,33.76500000000004,13.043852335764894,80.23127788633103,-0.008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23302960113507,13.04802950183605]}"
00000000000000000115_0,33.76500000000004,13.044301493406953,80.23011007646167,0.40445969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23302960113507,13.04802950183605]}"
000000000000000000be_0,32.23000000000002,13.044391324935365,79.85236849948942,0.25544176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.85573718180487,13.04802950183605]}"
0000000000000000113c_0,31.495000000000005,13.044391324935365,79.93995423969106,0.36216217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.93658555737562,13.04802950183605]}"
000000000000000009c2_0,33.423333333333346,13.044481156463778,80.11072397520219,0.2134449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135834,13.04802950183605]}"
00000000000000000d40_0,32.48000000000002,13.044750651049013,79.90824371016164,0.33467606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90963609885203,13.04802950183605]}"
0000000000000000046a_0,28.658000000000015,13.044840482577426,79.82416139956806,0.4415633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81980457044008,13.04802950183605]}"
0000000000000000021e_0,33.76500000000004,13.045020145634249,80.23576946275162,0.39389688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23302960113507,13.04802950183605]}"
00000000000000000b1a_0,34.660000000000025,13.045109977162662,80.21241326536452,0.14415908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21506329545268,13.04802950183605]}"
000000000000000012e9_0,30.713333333333367,13.045109977162662,80.04308083430799,0.51268727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.04438339146996,13.04802950183605]}"
00000000000000000afd_0,28.658000000000015,13.045199808691073,79.82092746454524,0.37915492,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81980457044008,13.04802950183605]}"
000000000000000002db_0,34.99666666666673,13.04546930327631,79.88129425163807,0.08698454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88268664032846,13.04802950183605]}"
00000000000000000b35_0,32.31400000000002,13.045559134804721,79.96007650205534,0.20016077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.96353501589921,13.04802950183605]}"
00000000000000000412_0,33.370000000000005,13.045648966333133,80.11862914970244,0.028717076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.11624861419953,13.04802950183605]}"
000000000000000005db_0,31.200000000000045,13.045738797861544,80.08314569597972,0.3914315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08031600283475,13.04802950183605]}"
00000000000000001230_0,33.26000000000005,13.045918460918369,80.26837830756516,0.09193599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26896221249984,13.04802950183605]}"
000000000000000003ef_0,30.980000000000018,13.04600829244678,80.0146042398014,0.33333334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01743393294637,13.04802950183605]}"
00000000000000000d0d_0,33.418000000000006,13.04600829244678,80.26182060599109,0.16153553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25997905965865,13.04802950183605]}"
0000000000000000014d_0,29.674000000000035,13.046187955503605,79.83619882437526,0.53768843,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,13.04802950183605]}"
00000000000000000c1d_0,30.722000000000037,13.046187955503605,80.03167223019967,0.19942112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03540023862877,13.04802950183605]}"
0000000000000000029d_0,32.48000000000002,13.046277787032016,79.91381326492319,0.3129377,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90963609885203,13.04802950183605]}"
0000000000000000021b_0,34.53000000000003,13.046457450088841,79.87096362587069,0.19177018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.87370348748726,13.04802950183605]}"
00000000000000000457_0,31.200000000000045,13.046457450088841,80.08404401126384,0.33202487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08031600283475,13.04802950183605]}"
00000000000000000886_0,35.110000000000014,13.046637113145664,80.22148624973413,0.13131313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22404644829388,13.04802950183605]}"
00000000000000000bd5_0,31.685000000000002,13.046637113145664,79.94282884860024,0.26131293,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.94556871021682,13.04802950183605]}"
0000000000000000015b_0,34.27000000000004,13.046726944674075,80.17342638203372,0.13129973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1701475312467,13.04802950183605]}"
000000000000000005ff_0,33.370000000000005,13.046726944674075,80.11800032900355,0.21869883,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.11624861419953,13.04802950183605]}"
00000000000000001321_0,29.426666666666733,13.046996439259312,79.82730550306248,0.4966711,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.82878772328128,13.04802950183605]}"
0000000000000000041a_0,32.31400000000002,13.047176102316136,79.96510706764641,0.24413553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.96353501589921,13.04802950183605]}"
0000000000000000051c_0,30.980000000000018,13.047265933844548,80.01963480539247,-0.042891182,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01743393294637,13.04802950183605]}"
0000000000000000087a_0,32.48000000000002,13.047265933844548,79.90599792195135,0.34386218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90963609885203,13.04802950183605]}"
000000000000000005f7_0,29.674000000000035,13.047445596901373,79.83754629730144,0.45710167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,13.04802950183605]}"
00000000000000000127_0,34.99666666666673,13.047625259958195,79.87958745259823,0.11236307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88268664032846,13.04802950183605]}"
000000000000000006ac_0,33.76500000000004,13.047625259958195,80.2354999681664,0.15401095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23302960113507,13.04802950183605]}"
00000000000000000b29_0,32.23000000000002,13.047715091486607,79.8566804128532,0.22949186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.85573718180487,13.04802950183605]}"
00000000000000000996_0,34.56,13.047894754543432,80.1934588128696,0.08191838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977029,13.04802950183605]}"
00000000000000000241_0,28.730000000000018,13.047984586071843,79.81490875214163,0.50215447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81082141759889,13.04802950183605]}"
00000000000000000ce9_0,30.262000000000057,13.04825408065708,79.84455315651758,0.3805816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,13.04802950183605]}"
00000000000000000fce_0,33.26000000000005,13.04825408065708,80.26460538337186,0.08864084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26896221249984,13.04802950183605]}"
0000000000000000076d_0,34.56,13.04834391218549,80.1973215685913,0.12034209,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977029,13.04802950183605]}"
00000000000000000bce_0,34.400000000000034,13.04834391218549,80.19211133994342,0.10308057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18811383692909,13.04802950183605]}"
0000000000000000043f_0,30.722000000000037,13.048433743713904,80.03814010024533,0.19235462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03540023862877,13.04802950183605]}"
000000000000000004cc_0,30.933333333333337,13.048523575242315,79.98783444433464,0.37399104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9904844744228,13.04802950183605]}"
000000000000000010e9_0,31.595000000000027,13.048523575242315,79.931869402134,0.32420984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92760240453443,13.04802950183605]}"
000000000000000000ad_0,30.663333333333355,13.048972732884375,80.00616007613067,0.47631207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.00845078010519,13.04802950183605]}"
00000000000000000bd1_0,29.674000000000035,13.048972732884375,79.8350310145059,0.2915108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,13.04802950183605]}"
0000000000000000010f_0,32.31400000000002,13.049062564412788,79.96618504598736,0.36770982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.96353501589921,13.04802950183605]}"
000000000000000002fa_0,33.56,13.0491523959412,80.13273269966312,0.05476573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.13421491988191,13.04802950183605]}"
000000000000000004d8_0,34.64000000000004,13.0491523959412,80.20387927016539,0.24855936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20608014261148,13.04802950183605]}"
00000000000000000bec_0,34.14000000000004,13.0491523959412,80.16318558779477,0.2336477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1611643784055,13.04802950183605]}"
00000000000000000cd5_0,34.27000000000004,13.0491523959412,80.17270772980643,0.50936085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1701475312467,13.04802950183605]}"
00000000000000000524_0,31.595000000000027,13.049332058998022,79.93061176073623,0.39588988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92760240453443,13.04802950183605]}"
00000000000000000648_0,34.660000000000025,13.049421890526435,80.2182523147113,0.13651209,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21506329545268,13.04802950183605]}"
000000000000000004a8_0,31.190000000000055,13.049511722054847,80.06293360208703,0.43934116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.06234969715236,13.04802950183605]}"
00000000000000000fa0_0,31.495000000000005,13.049601553583258,79.93483384257159,0.40632886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.93658555737562,13.04802950183605]}"
00000000000000000f4e_0,34.64000000000004,13.04969138511167,80.20837084658598,0.04916421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20608014261148,13.04802950183605]}"
00000000000000000a35_0,31.03666666666669,13.049871048168495,80.02466537098354,0.2038957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.02641708578757,13.04802950183605]}"
000000000000000011ef_0,33.26000000000005,13.049871048168495,80.27062409577546,0.4613458,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26896221249984,13.04802950183605]}"
